-111.76500  40.93000  1962.28931  76.35162
-111.76000  40.93000  2056.54395  76.35162
-111.75500  40.93000  2036.83923  76.35162
-111.75000  40.93000  1969.96033  76.35162
-111.74500  40.93000  1910.00330  76.35162
-111.74000  40.93000  1818.37781  76.35162
-111.73500  40.93000  1891.87878  76.35162
-111.73000  40.93000  1981.94092  76.35162
-111.72500  40.93000  2090.17749  76.35162
-111.72000  40.93000  2086.62720  76.35162
-111.71500  40.93000  1985.82739  76.35162
-111.71000  40.93000  1974.45056  76.35162
-111.70500  40.93000  2023.88550  76.35162
-111.80000  40.93500  2544.38892  76.35162
-111.79500  40.93500  2509.66260  76.35162
-111.79000  40.93500  2431.65918  76.35162
-111.78500  40.93500  2222.69702  76.35162
-111.78000  40.93500  2144.31787  76.35162
-111.77500  40.93500  2013.91565  76.35162
-111.77000  40.93500  1964.23877  76.35162
-111.76500  40.93500  1924.76062  76.35162
-111.76000  40.93500  1877.75073  76.35162
-111.75500  40.93500  1850.30737  76.35162
-111.75000  40.93500  1836.20752  76.35162
-111.74500  40.93500  1846.89697  76.35162
-111.74000  40.93500  1848.89502  76.35162
-111.73500  40.93500  1888.90479  76.35162
-111.73000  40.93500  2074.10376  76.35162
-111.72500  40.93500  2082.57251  76.35162
-111.72000  40.93500  2176.27588  76.35162
-111.71500  40.93500  1958.15637  76.35162
-111.71000  40.93500  1866.09631  76.35162
-111.70500  40.93500  2011.69165  76.35162
-111.80000  40.94000  2597.82886  76.35162
-111.79500  40.94000  2434.16138  76.35162
-111.79000  40.94000  2345.73535  76.35162
-111.78500  40.94000  2244.95972  76.35162
-111.78000  40.94000  2186.51758  76.35162
-111.77500  40.94000  2151.13794  76.35162
-111.77000  40.94000  2062.33203  76.35162
-111.76500  40.94000  1974.49805  76.35162
-111.76000  40.94000  1939.69299  76.35162
-111.75500  40.94000  1971.29077  76.35162
-111.75000  40.94000  2081.47754  76.35162
-111.74500  40.94000  1999.16541  76.35162
-111.74000  40.94000  1913.08899  76.35162
-111.73500  40.94000  1787.74353  76.35162
-111.73000  40.94000  1941.59741  76.35162
-111.72500  40.94000  1968.31201  76.35162
-111.72000  40.94000  2054.58716  76.35162
-111.71500  40.94000  1890.86438  76.35162
-111.71000  40.94000  1817.43494  76.35162
-111.70500  40.94000  1973.66431  76.35162
-111.80000  40.94500  2526.97705  76.35162
-111.79500  40.94500  2375.94043  76.35162
-111.79000  40.94500  2334.23242  76.35162
-111.78500  40.94500  2131.04370  76.35162
-111.78000  40.94500  2129.76367  76.35162
-111.77500  40.94500  2089.48584  76.35162
-111.77000  40.94500  2069.84790  76.35162
-111.76500  40.94500  1997.68018  76.35162
-111.76000  40.94500  2125.23853  76.35162
-111.75500  40.94500  2174.43701  76.35162
-111.75000  40.94500  2116.90991  76.35162
-111.74500  40.94500  1952.80054  76.35162
-111.74000  40.94500  1856.84778  76.35162
-111.73500  40.94500  1803.14355  76.35162
-111.73000  40.94500  1761.71191  76.35162
-111.72500  40.94500  1796.92004  76.35162
-111.72000  40.94500  1933.93616  76.35162
-111.71500  40.94500  1868.15198  76.35162
-111.71000  40.94500  1847.28418  76.35162
-111.70500  40.94500  1850.24072  76.35162
-111.80000  40.95000  2420.95850  76.35162
-111.79500  40.95000  2384.38062  76.35162
-111.79000  40.95000  2231.81567  76.35162
-111.78500  40.95000  2349.56494  76.35162
-111.78000  40.95000  2354.36816  76.35162
-111.77500  40.95000  2256.62280  76.35162
-111.77000  40.95000  2205.96753  76.35162
-111.76500  40.95000  2236.92383  76.35162
-111.76000  40.95000  2262.94116  76.35162
-111.75500  40.95000  2166.23071  76.35162
-111.75000  40.95000  2006.45813  76.35162
-111.74500  40.95000  1890.70715  76.35162
-111.74000  40.95000  1860.93945  76.35162
-111.73500  40.95000  1890.16541  76.35162
-111.73000  40.95000  1913.05261  76.35162
-111.72500  40.95000  1719.63464  76.35162
-111.72000  40.95000  1769.36731  76.35162
-111.71500  40.95000  1829.40662  76.35162
-111.71000  40.95000  1862.42114  76.35162
-111.70500  40.95000  1724.15649  76.35162
-111.80000  40.95500  2429.10181  76.35162
-111.79500  40.95500  2309.32593  76.35162
-111.79000  40.95500  2302.44946  76.35162
-111.78500  40.95500  2404.96045  76.35162
-111.78000  40.95500  2390.84424  76.35162
-111.77500  40.95500  2376.03174  76.35162
-111.77000  40.95500  2433.96582  76.35162
-111.76500  40.95500  2314.78345  76.35162
-111.76000  40.95500  2172.92773  76.35162
-111.75500  40.95500  2040.24268  76.35162
-111.75000  40.95500  1974.88745  76.35162
-111.74500  40.95500  1981.05713  76.35162
-111.74000  40.95500  1897.66357  76.35162
-111.73500  40.95500  1968.74121  76.35162
-111.73000  40.95500  1836.26221  76.35162
-111.72500  40.95500  1841.11499  76.35162
-111.72000  40.95500  1748.17542  76.35162
-111.71500  40.95500  1696.59082  76.35162
-111.71000  40.95500  1685.70154  76.35162
-111.70500  40.95500  1681.76697  76.35162
-111.80000  40.96000  2433.33423  76.35162
-111.79500  40.96000  2378.24194  76.35162
-111.79000  40.96000  2376.08496  76.35162
-111.78500  40.96000  2360.61230  76.35162
-111.78000  40.96000  2424.18701  76.35162
-111.77500  40.96000  2551.12891  76.35162
-111.77000  40.96000  2321.22974  76.35162
-111.76500  40.96000  2203.15894  76.35162
-111.76000  40.96000  2116.63721  76.35162
-111.75500  40.96000  2051.32959  76.35162
-111.75000  40.96000  2057.50586  76.35162
-111.74500  40.96000  1951.44702  76.35162
-111.74000  40.96000  1943.89978  76.35162
-111.73500  40.96000  1933.09753  76.35162
-111.73000  40.96000  1881.58264  76.35162
-111.72500  40.96000  1884.34277  76.35162
-111.72000  40.96000  1766.62561  76.35162
-111.71500  40.96000  1725.45081  76.35162
-111.71000  40.96000  1823.29797  76.35162
-111.70500  40.96000  1693.32373  76.35162
-111.80000  40.96500  2390.94507  76.35162
-111.79500  40.96500  2333.08008  76.35162
-111.79000  40.96500  2316.23438  76.35162
-111.78500  40.96500  2349.92163  76.35162
-111.78000  40.96500  2452.84131  76.35162
-111.77500  40.96500  2388.76465  76.35162
-111.77000  40.96500  2216.77271  76.35162
-111.76500  40.96500  2145.33398  76.35162
-111.76000  40.96500  2158.56909  76.35162
-111.75500  40.96500  2058.98413  76.35162
-111.75000  40.96500  1987.53784  76.35162
-111.74500  40.96500  1963.40210  76.35162
-111.74000  40.96500  2016.71655  76.35162
-111.73500  40.96500  2049.11890  76.35162
-111.73000  40.96500  1934.94128  76.35162
-111.72500  40.96500  1837.31128  76.35162
-111.72000  40.96500  1780.74646  76.35162
-111.71500  40.96500  1731.15149  76.35162
-111.71000  40.96500  1815.74731  76.35162
-111.70500  40.96500  1758.32446  76.35162
-111.80000  40.97000  2355.92578  76.35162
-111.79500  40.97000  2321.66309  76.35162
-111.79000  40.97000  2296.23291  76.35162
-111.78500  40.97000  2437.28003  76.35162
-111.78000  40.97000  2359.33252  76.35162
-111.77500  40.97000  2220.25537  76.35162
-111.77000  40.97000  2116.69287  76.35162
-111.76500  40.97000  2089.38794  76.35162
-111.76000  40.97000  2061.87842  76.35162
-111.75500  40.97000  2006.69287  76.35162
-111.75000  40.97000  2003.08044  76.35162
-111.74500  40.97000  2048.54663  76.35162
-111.74000  40.97000  1981.46521  76.35162
-111.73500  40.97000  1947.69336  76.35162
-111.73000  40.97000  1880.42944  76.35162
-111.72500  40.97000  1791.77991  76.35162
-111.72000  40.97000  1753.26147  76.35162
-111.71500  40.97000  1732.68323  76.35162
-111.71000  40.97000  1753.96582  76.35162
-111.70500  40.97000  1689.14355  76.35162
-111.80000  40.97500  2320.89941  76.35162
-111.79500  40.97500  2277.54395  76.35162
-111.79000  40.97500  2356.82471  76.35162
-111.78500  40.97500  2448.47949  76.35162
-111.78000  40.97500  2342.03101  76.35162
-111.77500  40.97500  2210.15356  76.35162
-111.77000  40.97500  2033.34680  76.35162
-111.76500  40.97500  1978.68628  76.35162
-111.76000  40.97500  2028.91528  76.35162
-111.75500  40.97500  1965.51111  76.35162
-111.75000  40.97500  1938.84155  76.35162
-111.74500  40.97500  2067.73608  76.35162
-111.74000  40.97500  1964.86755  76.35162
-111.73500  40.97500  1877.65295  76.35162
-111.73000  40.97500  1814.28992  76.35162
-111.72500  40.97500  1845.03394  76.35162
-111.72000  40.97500  1806.53699  76.35162
-111.71500  40.97500  1806.07153  76.35162
-111.71000  40.97500  1747.28821  76.35162
-111.70500  40.97500  1714.15662  76.35162
-111.80000  40.98000  2282.67163  76.35162
-111.79500  40.98000  2243.64038  76.35162
-111.79000  40.98000  2395.49341  76.35162
-111.78500  40.98000  2292.89233  76.35162
-111.78000  40.98000  2213.77979  76.35162
-111.77500  40.98000  2064.54419  76.35162
-111.77000  40.98000  1932.13733  76.35162
-111.76500  40.98000  1940.98389  76.35162
-111.76000  40.98000  1906.51318  76.35162
-111.75500  40.98000  1915.10413  76.35162
-111.75000  40.98000  1930.30310  76.35162
-111.74500  40.98000  1951.81189  76.35162
-111.74000  40.98000  1843.60864  76.35162
-111.73500  40.98000  1822.82568  76.35162
-111.73000  40.98000  1940.49377  76.35162
-111.72500  40.98000  1941.78552  76.35162
-111.72000  40.98000  1923.26062  76.35162
-111.71500  40.98000  1860.39294  76.35162
-111.71000  40.98000  1785.61230  76.35162
-111.70500  40.98000  1727.37976  76.35162
-111.80000  40.98500  2293.07202  76.35162
-111.79500  40.98500  2265.77661  76.35162
-111.79000  40.98500  2298.87622  76.35162
-111.78500  40.98500  2213.37451  76.35162
-111.78000  40.98500  2043.06519  76.35162
-111.77500  40.98500  1987.39441  76.35162
-111.77000  40.98500  2000.91589  76.35162
-111.76500  40.98500  1919.25708  76.35162
-111.76000  40.98500  1814.91321  76.35162
-111.75500  40.98500  1825.85474  76.35162
-111.75000  40.98500  1962.90125  76.35162
-111.74500  40.98500  1851.45618  76.35162
-111.74000  40.98500  1795.00842  76.35162
-111.73500  40.98500  1806.77917  76.35162
-111.73000  40.98500  1959.81799  76.35162
-111.72500  40.98500  1949.38989  76.35162
-111.72000  40.98500  1922.21960  76.35162
-111.71500  40.98500  1830.14893  76.35162
-111.71000  40.98500  1778.14587  76.35162
-111.70500  40.98500  1800.39905  76.35162
-111.80000  40.99000  2306.02197  76.35162
-111.79500  40.99000  2268.73462  76.35162
-111.79000  40.99000  2217.53833  76.35162
-111.78500  40.99000  2107.80493  76.35162
-111.78000  40.99000  2078.13623  76.35162
-111.77500  40.99000  2102.13892  76.35162
-111.77000  40.99000  2078.03979  76.35162
-111.76500  40.99000  1983.59888  76.35162
-111.76000  40.99000  1798.67273  76.35162
-111.75500  40.99000  1871.34631  76.35162
-111.75000  40.99000  1828.00781  76.35162
-111.74500  40.99000  1772.54797  76.35162
-111.74000  40.99000  1727.57776  76.35162
-111.73500  40.99000  1838.70007  76.35162
-111.73000  40.99000  1882.14319  76.35162
-111.72500  40.99000  1919.35522  76.35162
-111.72000  40.99000  1864.96558  76.35162
-111.71500  40.99000  1830.96313  76.35162
-111.71000  40.99000  1800.87183  76.35162
-111.70500  40.99000  1695.91589  76.35162
-111.80000  40.99500  2230.57397  76.35162
-111.79500  40.99500  2142.93359  76.35162
-111.79000  40.99500  2140.92847  76.35162
-111.78500  40.99500  2216.13794  76.35162
-111.78000  40.99500  2252.86133  76.35162
-111.77500  40.99500  2184.00439  76.35162
-111.77000  40.99500  2051.19287  76.35162
-111.76500  40.99500  1842.40063  76.35162
-111.76000  40.99500  1746.65894  76.35162
-111.75500  40.99500  1821.65015  76.35162
-111.75000  40.99500  1777.24500  76.35162
-111.74500  40.99500  1698.29980  76.35162
-111.74000  40.99500  1778.69177  76.35162
-111.73500  40.99500  1833.07910  76.35162
-111.73000  40.99500  1901.40942  76.35162
-111.72500  40.99500  1825.81592  76.35162
-111.72000  40.99500  1755.28589  76.35162
-111.71500  40.99500  1744.99792  76.35162
-111.71000  40.99500  1700.77747  76.35162
-111.70500  40.99500  1639.66357  76.35162
-111.80000  41.00000  2214.82251  76.35162
-111.79500  41.00000  2198.53784  76.35162
-111.79000  41.00000  2309.27563  76.35162
-111.78500  41.00000  2351.10425  76.35162
-111.78000  41.00000  2165.17578  76.35162
-111.77500  41.00000  2032.89563  76.35162
-111.77000  41.00000  1913.26611  76.35162
-111.76500  41.00000  1850.89014  76.35162
-111.76000  41.00000  1875.85364  76.35162
-111.75500  41.00000  1726.71887  76.35162
-111.75000  41.00000  1698.06116  38.17581
-111.74500  41.00000  1659.13367  38.17581
-111.74000  41.00000  1788.59424  38.17581
-111.73500  41.00000  1782.07056  38.17581
-111.73000  41.00000  1779.18176  38.17581
-111.72500  41.00000  1800.74854  38.17581
-111.72000  41.00000  1788.48413  38.17581
-111.71500  41.00000  1723.68994  38.17581
-111.71000  41.00000  1693.48218  38.17581
-111.70500  41.00000  1641.27185  76.35162
-111.80000  41.00500  2244.64282  76.35162
-111.79500  41.00500  2261.85791  38.17581
-111.79000  41.00500  2373.65356  38.17581
-111.78500  41.00500  2195.85181  38.17581
-111.78000  41.00500  2032.47998  38.17581
-111.77500  41.00500  1947.50073  38.17581
-111.77000  41.00500  1989.71008  38.17581
-111.76500  41.00500  1916.07129  38.17581
-111.76000  41.00500  1793.09998  38.17581
-111.75500  41.00500  1726.26709  38.17581
-111.75000  41.00500  1662.22815  38.17581
-111.74500  41.00500  1665.95715  38.17581
-111.74000  41.00500  1682.99438  38.17581
-111.73500  41.00500  1714.59705  38.17581
-111.73000  41.00500  1669.64380  38.17581
-111.72500  41.00500  1689.38672  38.17581
-111.72000  41.00500  1748.75049  38.17581
-111.71500  41.00500  1737.64038  38.17581
-111.71000  41.00500  1690.86609  38.17581
-111.70500  41.00500  1638.77185  76.35162
-111.80000  41.01000  2173.01660  76.35162
-111.79500  41.01000  2251.28784  38.17581
-111.79000  41.01000  2298.40283  38.17581
-111.78500  41.01000  2077.40820  38.17581
-111.78000  41.01000  1960.95007  38.17581
-111.77500  41.01000  1914.11792  38.17581
-111.77000  41.01000  1849.95483  38.17581
-111.76500  41.01000  1799.36670  38.17581
-111.76000  41.01000  1746.98950  38.17581
-111.75500  41.01000  1695.80298  38.17581
-111.75000  41.01000  1672.22522  38.17581
-111.74500  41.01000  1625.46082  38.17581
-111.74000  41.01000  1639.13831  38.17581
-111.73500  41.01000  1691.50330  38.17581
-111.73000  41.01000  1629.23499  38.17581
-111.72500  41.01000  1694.72839  38.17581
-111.72000  41.01000  1666.16614  38.17581
-111.71500  41.01000  1667.84912  38.17581
-111.71000  41.01000  1786.98840  38.17581
-111.70500  41.01000  1708.15759  76.35162
-111.80000  41.01500  2125.54541  76.35162
-111.79500  41.01500  2263.11572  38.17581
-111.79000  41.01500  2186.82812  38.17581
-111.78500  41.01500  2072.31763  38.17581
-111.78000  41.01500  1985.71069  38.17581
-111.77500  41.01500  1920.66699  38.17581
-111.77000  41.01500  1849.28638  38.17581
-111.76500  41.01500  1788.07068  38.17581
-111.76000  41.01500  1749.20801  38.17581
-111.75500  41.01500  1725.13049  38.17581
-111.75000  41.01500  1694.40784  38.17581
-111.74500  41.01500  1641.81592  38.17581
-111.74000  41.01500  1601.82251  38.17581
-111.73500  41.01500  1615.77771  38.17581
-111.73000  41.01500  1612.36340  38.17581
-111.72500  41.01500  1688.18518  38.17581
-111.72000  41.01500  1634.17480  38.17581
-111.71500  41.01500  1647.64075  38.17581
-111.71000  41.01500  1700.45984  38.17581
-111.70500  41.01500  1686.88379  76.35162
-111.80000  41.02000  2223.87744  76.35162
-111.79500  41.02000  2045.95630  38.17581
-111.79000  41.02000  2008.17896  38.17581
-111.78500  41.02000  1949.61963  38.17581
-111.78000  41.02000  1890.50500  38.17581
-111.77500  41.02000  1834.95886  38.17581
-111.77000  41.02000  1779.56177  38.17581
-111.76500  41.02000  1779.70435  38.17581
-111.76000  41.02000  1781.07703  38.17581
-111.75500  41.02000  1714.25183  38.17581
-111.75000  41.02000  1689.97034  38.17581
-111.74500  41.02000  1649.90210  38.17581
-111.74000  41.02000  1610.88635  38.17581
-111.73500  41.02000  1580.86584  38.17581
-111.73000  41.02000  1591.44946  38.17581
-111.72500  41.02000  1604.71521  38.17581
-111.72000  41.02000  1666.74500  38.17581
-111.71500  41.02000  1636.63879  38.17581
-111.71000  41.02000  1609.66589  38.17581
-111.70500  41.02000  1625.39624  76.35162
-111.80000  41.02500  2206.48853  76.35162
-111.79500  41.02500  2039.69775  38.17581
-111.79000  41.02500  1958.69360  38.17581
-111.78500  41.02500  1871.21570  38.17581
-111.78000  41.02500  1832.60144  38.17581
-111.77500  41.02500  1794.07166  38.17581
-111.77000  41.02500  1756.90503  38.17581
-111.76500  41.02500  1730.99622  38.17581
-111.76000  41.02500  1683.24744  38.17581
-111.75500  41.02500  1680.72156  38.17581
-111.75000  41.02500  1641.56787  38.17581
-111.74500  41.02500  1618.68188  38.17581
-111.74000  41.02500  1626.69800  38.17581
-111.73500  41.02500  1607.23425  38.17581
-111.73000  41.02500  1581.44849  38.17581
-111.72500  41.02500  1555.11865  38.17581
-111.72000  41.02500  1615.66016  38.17581
-111.71500  41.02500  1700.57361  38.17581
-111.71000  41.02500  1654.46216  38.17581
-111.70500  41.02500  1596.79663  76.35162
-111.80000  41.03000  2108.39038  76.35162
-111.79500  41.03000  2044.85388  38.17581
-111.79000  41.03000  1950.26758  38.17581
-111.78500  41.03000  1882.01111  38.17581
-111.78000  41.03000  1873.71973  38.17581
-111.77500  41.03000  1814.13721  38.17581
-111.77000  41.03000  1750.91382  38.17581
-111.76500  41.03000  1703.72449  38.17581
-111.76000  41.03000  1679.31067  38.17581
-111.75500  41.03000  1650.72156  38.17581
-111.75000  41.03000  1670.51526  38.17581
-111.74500  41.03000  1703.83679  38.17581
-111.74000  41.03000  1641.99426  38.17581
-111.73500  41.03000  1622.07983  38.17581
-111.73000  41.03000  1596.41309  38.17581
-111.72500  41.03000  1570.99573  38.17581
-111.72000  41.03000  1552.10913  38.17581
-111.71500  41.03000  1627.27417  38.17581
-111.71000  41.03000  1631.18518  38.17581
-111.70500  41.03000  1590.28442  76.35162
-111.80000  41.03500  2001.71423  76.35162
-111.79500  41.03500  1885.74963  38.17581
-111.79000  41.03500  1854.22949  38.17581
-111.78500  41.03500  1814.68945  38.17581
-111.78000  41.03500  1883.82227  38.17581
-111.77500  41.03500  1838.79785  38.17581
-111.77000  41.03500  1796.91174  38.17581
-111.76500  41.03500  1801.37085  38.17581
-111.76000  41.03500  1746.71814  38.17581
-111.75500  41.03500  1717.91809  38.17581
-111.75000  41.03500  1712.79773  38.17581
-111.74500  41.03500  1698.55530  38.17581
-111.74000  41.03500  1652.04150  38.17581
-111.73500  41.03500  1678.22900  38.17581
-111.73000  41.03500  1604.06812  38.17581
-111.72500  41.03500  1573.52917  38.17581
-111.72000  41.03500  1543.69092  38.17581
-111.71500  41.03500  1549.01538  38.17581
-111.71000  41.03500  1563.83679  38.17581
-111.70500  41.03500  1536.84924  76.35162
-111.80000  41.04000  1976.45349  76.35162
-111.79500  41.04000  1927.87866  38.17581
-111.79000  41.04000  1836.61279  38.17581
-111.78500  41.04000  1832.03247  38.17581
-111.78000  41.04000  1745.65491  38.17581
-111.77500  41.04000  1771.34790  38.17581
-111.77000  41.04000  1781.92139  38.17581
-111.76500  41.04000  1723.28821  38.17581
-111.76000  41.04000  1742.83496  38.17581
-111.75500  41.04000  1712.71997  38.17581
-111.75000  41.04000  1710.56458  38.17581
-111.74500  41.04000  1690.77832  38.17581
-111.74000  41.04000  1657.11047  38.17581
-111.73500  41.04000  1610.47595  38.17581
-111.73000  41.04000  1629.57361  38.17581
-111.72500  41.04000  1573.85461  38.17581
-111.72000  41.04000  1541.67371  38.17581
-111.71500  41.04000  1536.80005  38.17581
-111.71000  41.04000  1535.12036  38.17581
-111.70500  41.04000  1536.16174  76.35162
-111.80000  41.04500  1974.16711  76.35162
-111.79500  41.04500  1925.41455  38.17581
-111.79000  41.04500  1887.63672  38.17581
-111.78500  41.04500  1817.40540  38.17581
-111.78000  41.04500  1733.27502  38.17581
-111.77500  41.04500  1701.36633  38.17581
-111.77000  41.04500  1680.93677  38.17581
-111.76500  41.04500  1662.12939  38.17581
-111.76000  41.04500  1660.33093  38.17581
-111.75500  41.04500  1657.17920  38.17581
-111.75000  41.04500  1638.91736  38.17581
-111.74500  41.04500  1688.46655  38.17581
-111.74000  41.04500  1622.71399  38.17581
-111.73500  41.04500  1594.14404  38.17581
-111.73000  41.04500  1577.19385  38.17581
-111.72500  41.04500  1533.23938  38.17581
-111.72000  41.04500  1532.73438  38.17581
-111.71500  41.04500  1532.73596  38.17581
-111.71000  41.04500  1531.30530  38.17581
-111.70500  41.04500  1533.58716  76.35162
-111.80000  41.05000  1963.07739  76.35162
-111.79500  41.05000  1915.40466  38.17581
-111.79000  41.05000  1884.16309  38.17581
-111.78500  41.05000  1784.83411  38.17581
-111.78000  41.05000  1775.66809  38.17581
-111.77500  41.05000  1784.91650  38.17581
-111.77000  41.05000  1697.39709  38.17581
-111.76500  41.05000  1690.01086  38.17581
-111.76000  41.05000  1662.63647  38.17581
-111.75500  41.05000  1629.25854  38.17581
-111.75000  41.05000  1595.66956  38.17581
-111.74500  41.05000  1600.49329  38.17581
-111.74000  41.05000  1617.18201  38.17581
-111.73500  41.05000  1571.69580  38.17581
-111.73000  41.05000  1581.66833  38.17581
-111.72500  41.05000  1528.76746  38.17581
-111.72000  41.05000  1529.72473  38.17581
-111.71500  41.05000  1528.84680  38.17581
-111.71000  41.05000  1529.73596  38.17581
-111.70500  41.05000  1532.25952  76.35162
-111.80000  41.05500  1962.27356  76.35162
-111.79500  41.05500  1925.30396  38.17581
-111.79000  41.05500  1885.59253  38.17581
-111.78500  41.05500  1826.96497  38.17581
-111.78000  41.05500  1778.70361  38.17581
-111.77500  41.05500  1769.05090  38.17581
-111.77000  41.05500  1738.10925  38.17581
-111.76500  41.05500  1720.46179  38.17581
-111.76000  41.05500  1686.67078  38.17581
-111.75500  41.05500  1646.84814  38.17581
-111.75000  41.05500  1646.94958  38.17581
-111.74500  41.05500  1611.98462  38.17581
-111.74000  41.05500  1573.37524  38.17581
-111.73500  41.05500  1598.43616  38.17581
-111.73000  41.05500  1531.75647  38.17581
-111.72500  41.05500  1526.37305  38.17581
